,resId,siteNo,hiveNo,frameNo,hour,paramText,anMethText,resVal,resUnit,resUnit_desc,resValUncert,resValUncertSD,resQualValue,date
154373,CW210354,3,1,,1,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-21 01:00:00
154374,CW210353,3,1,,23,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 23:00:00
154375,CW210352,3,1,,22,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 22:00:00
154376,CW210351,3,1,,21,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 21:00:00
154377,CW210350,3,1,,20,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 20:00:00
154378,CW210349,3,1,,19,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 19:00:00
154379,CW210348,3,1,,18,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 18:00:00
154380,CW210346,3,1,,16,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 16:00:00
154381,CW210345,3,1,,15,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 15:00:00
154382,CW210344,3,1,,14,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 14:00:00
154383,CW210342,3,1,,12,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 12:00:00
154384,CW210341,3,1,,11,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 11:00:00
154385,CW210340,3,1,,10,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-20 10:00:00
154386,CW210338,3,1,,8,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 08:00:00
154387,CW210337,3,1,,7,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 07:00:00
154388,CW210336,3,1,,6,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 06:00:00
154389,CW210335,3,1,,5,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 05:00:00
154390,CW210334,3,1,,4,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 04:00:00
154391,CW210333,3,1,,3,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 03:00:00
154392,CW210332,3,1,,1,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-20 01:00:00
154393,CW210330,3,1,,23,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 23:00:00
154394,CW210329,3,1,,22,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 22:00:00
154395,CW210328,3,1,,21,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 21:00:00
154396,CW210326,3,1,,19,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 19:00:00
154397,CW210325,3,1,,18,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 18:00:00
154398,CW210324,3,1,,17,Colony weight,Automatic recording,27.9,G167A,Kilogram,,,,2019-09-19 17:00:00
154399,CW210322,3,1,,15,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 15:00:00
154400,CW210321,3,1,,14,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 14:00:00
154401,CW210320,3,1,,13,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 13:00:00
154402,CW210319,3,1,,12,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-19 12:00:00
154403,CW210318,3,1,,11,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-19 11:00:00
154404,CW210317,3,1,,10,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-19 10:00:00
154405,CW210316,3,1,,9,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-19 09:00:00
154406,CW210314,3,1,,7,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 07:00:00
154407,CW210313,3,1,,6,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 06:00:00
154408,CW210312,3,1,,4,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 04:00:00
154409,CW210310,3,1,,2,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 02:00:00
154410,CW210309,3,1,,1,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 01:00:00
154411,CW210308,3,1,,0,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-19 00:00:00
154412,CW210306,3,1,,22,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 22:00:00
154413,CW210305,3,1,,21,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 21:00:00
154414,CW210304,3,1,,20,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 20:00:00
154415,CW210303,3,1,,19,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 19:00:00
154416,CW210302,3,1,,18,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 18:00:00
154417,CW210301,3,1,,17,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-18 17:00:00
154418,CW210300,3,1,,16,Colony weight,Automatic recording,28.0,G167A,Kilogram,,,,2019-09-18 16:00:00
154419,CW210298,3,1,,14,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 14:00:00
154420,CW210297,3,1,,13,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 13:00:00
154421,CW210296,3,1,,12,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 12:00:00
154422,CW210294,3,1,,10,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 10:00:00
154423,CW209352,3,1,,5,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-08 05:00:00
154424,CW209350,3,1,,4,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-08 04:00:00
154425,CW209348,3,1,,2,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-08 02:00:00
154426,CW209347,3,1,,1,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-08 01:00:00
154427,CW209346,3,1,,0,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-08 00:00:00
154428,CW209345,3,1,,23,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-07 23:00:00
154429,CW209344,3,1,,22,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 22:00:00
154430,CW209343,3,1,,21,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 21:00:00
154431,CW209342,3,1,,20,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 20:00:00
154432,CW209340,3,1,,17,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-07 17:00:00
154433,CW209339,3,1,,16,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 16:00:00
154434,CW209338,3,1,,15,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 15:00:00
154435,CW209335,3,1,,12,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-08-07 12:00:00
154436,CW209334,3,1,,11,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-08-07 11:00:00
154437,CW209333,3,1,,10,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-08-07 10:00:00
154438,CW209331,3,1,,8,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-08-07 08:00:00
154439,CW209330,3,1,,7,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 07:00:00
154440,CW209329,3,1,,6,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-07 06:00:00
154441,CW209328,3,1,,5,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-07 05:00:00
154442,CW209327,3,1,,4,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-07 04:00:00
154443,CW209326,3,1,,3,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-07 03:00:00
154444,CW209325,3,1,,2,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-07 02:00:00
154445,CW209323,3,1,,0,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-07 00:00:00
154446,CW209322,3,1,,23,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-06 23:00:00
154447,CW209321,3,1,,22,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-06 22:00:00
154448,CW209319,3,1,,20,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-06 20:00:00
154449,CW209318,3,1,,19,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-08-06 19:00:00
154450,CW209317,3,1,,18,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-06 18:00:00
154451,CW209315,3,1,,16,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-06 16:00:00
154452,CW209314,3,1,,14,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-08-06 14:00:00
154453,CW209313,3,1,,13,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-08-06 13:00:00
154454,CW209312,3,1,,12,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-08-06 12:00:00
154455,CW209311,3,1,,11,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-08-06 11:00:00
154456,CW209310,3,1,,10,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-08-06 10:00:00
154457,CW209309,3,1,,9,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-08-06 09:00:00
154458,CW209307,3,1,,7,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-06 07:00:00
154459,CW209306,3,1,,6,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-06 06:00:00
154460,CW209305,3,1,,5,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-06 05:00:00
154461,CW209303,3,1,,3,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-08-06 03:00:00
154462,CW209302,3,1,,2,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-06 02:00:00
154463,CW209301,3,1,,1,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-06 01:00:00
154464,CW209299,3,1,,23,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-05 23:00:00
154465,CW209298,3,1,,22,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-05 22:00:00
154466,CW209297,3,1,,21,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-05 21:00:00
154467,CW209296,3,1,,20,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-05 20:00:00
154468,CW209295,3,1,,19,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-05 19:00:00
154469,CW209294,3,1,,18,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-08-05 18:00:00
154470,CW209293,3,1,,17,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-05 17:00:00
154471,CW209291,3,1,,14,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-08-05 14:00:00
154472,CW209290,3,1,,13,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-08-05 13:00:00
154473,CW209289,3,1,,12,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-05 12:00:00
154524,CW211292,3,1,,5,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 05:00:00
154525,CW211291,3,1,,4,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 04:00:00
154526,CW211289,3,1,,1,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 01:00:00
154527,CW211288,3,1,,0,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-02 00:00:00
154528,CW211287,3,1,,23,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 23:00:00
154529,CW211285,3,1,,21,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 21:00:00
154530,CW211284,3,1,,20,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 20:00:00
154531,CW211283,3,1,,19,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 19:00:00
154532,CW211282,3,1,,18,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-11-01 18:00:00
154533,CW211281,3,1,,17,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-11-01 17:00:00
154534,CW211280,3,1,,16,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 16:00:00
154535,CW211279,3,1,,15,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 15:00:00
154536,CW211277,3,1,,13,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 13:00:00
154537,CW211276,3,1,,12,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 12:00:00
154538,CW211275,3,1,,11,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 11:00:00
154539,CW211273,3,1,,9,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 09:00:00
154540,CW211272,3,1,,8,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 08:00:00
154541,CW211271,3,1,,6,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-11-01 06:00:00
154542,CW211269,3,1,,4,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 04:00:00
154543,CW211268,3,1,,3,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 03:00:00
154544,CW211267,3,1,,2,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 02:00:00
154545,CW211265,3,1,,1,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 01:00:00
154546,CW211264,3,1,,0,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-11-01 00:00:00
154547,CW211263,3,1,,22,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 22:00:00
154548,CW211262,3,1,,21,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 21:00:00
154549,CW211260,3,1,,19,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 19:00:00
154550,CW211259,3,1,,18,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 18:00:00
154551,CW211258,3,1,,17,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 17:00:00
154552,CW211257,3,1,,16,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 16:00:00
154553,CW211256,3,1,,15,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 15:00:00
154554,CW211255,3,1,,14,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 14:00:00
154555,CW211254,3,1,,13,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 13:00:00
154556,CW211253,3,1,,12,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 12:00:00
154557,CW211252,3,1,,11,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 11:00:00
154558,CW211251,3,1,,10,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-31 10:00:00
154559,CW211250,3,1,,9,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 09:00:00
154560,CW211249,3,1,,8,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 08:00:00
154561,CW211248,3,1,,7,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 07:00:00
154562,CW211247,3,1,,6,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 06:00:00
154563,CW211246,3,1,,5,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 05:00:00
154564,CW211243,3,1,,2,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 02:00:00
154565,CW211242,3,1,,1,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 01:00:00
154566,CW211241,3,1,,0,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-31 00:00:00
154567,CW211239,3,1,,22,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 22:00:00
154568,CW211238,3,1,,21,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 21:00:00
154569,CW211237,3,1,,20,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 20:00:00
154570,CW211235,3,1,,18,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-30 18:00:00
154571,CW211234,3,1,,17,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-30 17:00:00
154572,CW211233,3,1,,15,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-30 15:00:00
154573,CW211232,3,1,,14,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-10-30 14:00:00
154574,CW211231,3,1,,13,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 13:00:00
154575,CW211230,3,1,,12,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 12:00:00
154576,CW211229,3,1,,11,Colony weight,Automatic recording,22.7,G167A,Kilogram,,,,2019-10-30 11:00:00
154577,CW210292,3,1,,7,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 07:00:00
154578,CW210291,3,1,,6,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-18 06:00:00
154579,CW210290,3,1,,5,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 05:00:00
154580,CW210288,3,1,,3,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 03:00:00
154581,CW210287,3,1,,2,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 02:00:00
154582,CW210286,3,1,,1,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-18 01:00:00
154583,CW210283,3,1,,23,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 23:00:00
154584,CW210282,3,1,,22,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 22:00:00
154585,CW210281,3,1,,20,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 20:00:00
154586,CW210280,3,1,,19,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 19:00:00
154587,CW210278,3,1,,18,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 18:00:00
154588,CW210277,3,1,,17,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 17:00:00
154589,CW210276,3,1,,16,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 16:00:00
154590,CW210274,3,1,,14,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 14:00:00
154591,CW210273,3,1,,13,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 13:00:00
154592,CW210272,3,1,,12,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 12:00:00
154593,CW210270,3,1,,9,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-17 09:00:00
154594,CW210269,3,1,,8,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 08:00:00
154595,CW210268,3,1,,7,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 07:00:00
154596,CW210266,3,1,,5,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 05:00:00
154597,CW210265,3,1,,4,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 04:00:00
154598,CW210264,3,1,,3,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 03:00:00
154599,CW210263,3,1,,2,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 02:00:00
154600,CW210262,3,1,,1,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 01:00:00
154601,CW210261,3,1,,0,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-17 00:00:00
154602,CW210259,3,1,,23,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 23:00:00
154603,CW210257,3,1,,21,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 21:00:00
154604,CW210256,3,1,,20,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 20:00:00
154605,CW210255,3,1,,19,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 19:00:00
154606,CW210253,3,1,,17,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 17:00:00
154607,CW210252,3,1,,15,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 15:00:00
154608,CW210251,3,1,,14,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 14:00:00
154609,CW210249,3,1,,12,Colony weight,Automatic recording,28.1,G167A,Kilogram,,,,2019-09-16 12:00:00
154610,CW210248,3,1,,11,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 11:00:00
154611,CW210247,3,1,,10,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 10:00:00
154612,CW210246,3,1,,9,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 09:00:00
154613,CW210245,3,1,,8,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 08:00:00
154614,CW210244,3,1,,7,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 07:00:00
154615,CW210243,3,1,,6,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 06:00:00
154616,CW210241,3,1,,4,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 04:00:00
154617,CW210240,3,1,,3,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-16 03:00:00
154618,CW210239,3,1,,2,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 02:00:00
154619,CW210237,3,1,,0,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-16 00:00:00
154620,CW210236,3,1,,23,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-15 23:00:00
154621,CW210235,3,1,,22,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-15 22:00:00
154622,CW210233,3,1,,20,Colony weight,Automatic recording,28.2,G167A,Kilogram,,,,2019-09-15 20:00:00
154623,CW210232,3,1,,19,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-15 19:00:00
154624,CW210231,3,1,,18,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-15 18:00:00
154625,CW210230,3,1,,17,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-15 17:00:00
154626,CW210229,3,1,,15,Colony weight,Automatic recording,28.3,G167A,Kilogram,,,,2019-09-15 15:00:00
154627,CW209288,3,1,,11,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-08-05 11:00:00
154628,CW209287,3,1,,10,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-08-05 10:00:00
154629,CW209285,3,1,,8,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-08-05 08:00:00
154630,CW209284,3,1,,7,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-08-05 07:00:00
