"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";"???"
"19.12.2019 04:00";"3.2";"760.5";"763.7";"-0.7";"100";"Wind blowing from the east-southeast";"3";"";"";"";"Mist. ";"Fog";"Visibility reduced.";"";"";"";"";"";"";"";"1.4";"3.2";"";"";"";"";"";"";
"19.12.2019 03:00";"3.3";"760.6";"763.9";"-1.0";"99";"Wind blowing from the east-southeast";"3";"";"";"";"Fog ";"Fog";"No significant weather observed.";"";"";"";"";"";"";"";"1.2";"3.2";"";"";"";"";"";"";
"19.12.2019 02:00";"3.6";"760.8";"763.9";"-0.7";"99";"Wind blowing from the south-east";"3";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"1.0";"3.5";"";"";"";"";"";"";
"19.12.2019 01:00";"4.3";"761.2";"764.4";"0.0";"99";"Wind blowing from the south-southeast";"3";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"1.8";"4.2";"";"";"";"";"";"";
"19.12.2019 00:00";"4.0";"761.6";"764.8";"1.1";"99";"Wind blowing from the south";"1";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"1.5";"3.8";"";"";"";"";"";"";
"18.12.2019 23:00";"3.8";"761.5";"764.7";"1.4";"97";"Wind blowing from the south-southwest";"3";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"2.9";"3.4";"";"";"";"";"";"";
"18.12.2019 22:00";"4.5";"761.2";"764.4";"1.5";"97";"Wind blowing from the south-west";"4";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"5.0";"4.1";"";"";"";"";"";"";
"18.12.2019 21:00";"4.2";"760.5";"763.7";"1.3";"96";"Wind blowing from the south-west";"3";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"8.0";"3.6";"";"";"";"";"";"";
"18.12.2019 20:00";"4.8";"760.1";"763.3";"1.3";"95";"Wind blowing from the south-west";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"10.0";"4.1";"";"";"";"";"";"";
"18.12.2019 19:00";"5.5";"759.7";"763.0";"1.7";"94";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"5.3";"7.5";"";"";"";"";"";"13.0";"4.6";"";"";"";"";"";"";
"18.12.2019 18:00";"6.2";"759.2";"762.4";"1.8";"89";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"4.5";"";"";"";"";"";"";
"18.12.2019 17:00";"5.5";"758.8";"762.0";"1.8";"90";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"3.9";"";"";"";"";"";"";
"18.12.2019 16:00";"6.1";"758.0";"761.2";"1.7";"85";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"22.0";"3.7";"";"";"";"";"";"";
"18.12.2019 15:00";"6.5";"757.4";"760.6";"1.8";"85";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"4.2";"";"";"";"";"";"";
"18.12.2019 14:00";"6.6";"757.0";"760.2";"1.8";"85";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"4.2";"";"";"";"";"";"";
"18.12.2019 13:00";"7.3";"756.3";"759.4";"1.7";"81";"Wind blowing from the west-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"24.0";"4.2";"";"";"";"";"";"";
"18.12.2019 12:00";"7.2";"755.6";"758.8";"1.9";"79";"Wind blowing from the west-southwest";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"25.0";"3.8";"";"";"";"";"";"";
"18.12.2019 11:00";"6.8";"755.2";"758.3";"2.6";"80";"Wind blowing from the west-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"26.0";"3.5";"";"";"";"";"";"";
"18.12.2019 10:00";"6.1";"754.6";"757.8";"3.0";"85";"Wind blowing from the south-west";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"25.0";"3.7";"";"";"";"";"";"";
"18.12.2019 09:00";"5.6";"753.7";"756.8";"3.4";"91";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"24.0";"4.2";"";"";"";"";"";"";
"18.12.2019 08:00";"5.8";"752.6";"755.8";"3.4";"88";"Wind blowing from the west-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"45.0";"3.9";"";"";"";"";"";"";
"18.12.2019 07:00";"5.9";"751.6";"754.8";"3.8";"87";"Wind blowing from the west";"7";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"5.8";"10.0";"";"";"";"";"";"50.0";"3.8";"0.4";"12";"";"";"";"";
"18.12.2019 06:00";"6.4";"750.3";"753.4";"4.1";"80";"Wind blowing from the west";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"3.2";"";"";"";"";"";"";
"18.12.2019 05:00";"6.7";"749.2";"752.4";"3.5";"84";"Wind blowing from the west";"9";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Drizzle.";"";"";"";"";"";"";"";"50.0";"4.2";"";"";"";"";"";"";
"18.12.2019 04:00";"6.9";"747.8";"751.0";"2.2";"87";"Wind blowing from the west";"9";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"35.0";"4.9";"";"";"";"";"";"";
"18.12.2019 03:00";"9.1";"746.2";"749.3";"0.3";"91";"Wind blowing from the south-west";"9";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"35.0";"7.7";"";"";"";"";"";"";
"18.12.2019 02:00";"8.9";"745.7";"748.9";"-0.6";"90";"Wind blowing from the south-southwest";"6";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"27.0";"7.4";"";"";"";"";"";"";
"18.12.2019 01:00";"9.3";"745.6";"748.8";"-1.0";"86";"Wind blowing from the south-southwest";"7";"";"";"";"Rain, not freezing, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"20.0";"7.0";"0.2";"6";"";"";"";"";
"18.12.2019 00:00";"9.3";"745.9";"749.0";"-1.0";"85";"Wind blowing from the south";"7";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Precipitation";"";"";"";"";"";"";"";"40.0";"6.8";"";"";"";"";"";"";
"17.12.2019 23:00";"9.5";"746.3";"749.4";"-0.5";"84";"Wind blowing from the south-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"6.9";"";"";"";"";"";"";
"17.12.2019 22:00";"9.6";"746.6";"749.8";"-0.2";"83";"Wind blowing from the south";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"6.8";"";"";"";"";"";"";
"17.12.2019 21:00";"9.7";"746.9";"750.0";"-0.1";"82";"Wind blowing from the south-southwest";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"6.7";"";"";"";"";"";"";
"17.12.2019 20:00";"8.8";"746.8";"749.9";"-0.3";"87";"Wind blowing from the south";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"45.0";"6.7";"";"";"";"";"";"";
"17.12.2019 19:00";"8.0";"746.8";"749.9";"-0.2";"91";"Wind blowing from the south";"5";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"5.3";"8.2";"";"";"";"";"";"40.0";"6.6";"Trace of precipitation";"12";"";"";"";"";
"17.12.2019 18:00";"8.1";"747.0";"750.1";"-0.1";"90";"Wind blowing from the south";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"6.6";"";"";"";"";"";"";
"17.12.2019 17:00";"7.7";"747.1";"750.1";"0.1";"92";"Wind blowing from the south";"5";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"23.0";"6.5";"";"";"";"";"";"";
"17.12.2019 16:00";"7.1";"747.0";"750.1";"-0.3";"94";"Wind blowing from the south-southeast";"4";"";"";"";"No significant weather observed. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"16.0";"6.2";"";"";"";"";"";"";
"17.12.2019 15:00";"6.9";"747.1";"750.2";"-0.8";"95";"Wind blowing from the south-southeast";"3";"";"";"";"No significant weather observed. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"15.0";"6.1";"";"";"";"";"";"";
"17.12.2019 14:00";"6.6";"747.0";"750.1";"-1.2";"96";"Wind blowing from the south-southeast";"2";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"8.0";"6.0";"";"";"";"";"";"";
"17.12.2019 13:00";"6.5";"747.3";"750.4";"-1.0";"97";"Wind blowing from the south-southeast";"3";"";"";"";"Mist. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"6.0";"6.0";"Trace of precipitation";"6";"";"";"";"";
"17.12.2019 12:00";"6.6";"747.9";"751.0";"-0.7";"97";"Wind blowing from the south-southeast";"4";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"6.0";"6.1";"";"";"";"";"";"";
"17.12.2019 11:00";"6.7";"748.2";"751.3";"-0.8";"99";"Wind blowing from the south-east";"4";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"4.2";"6.6";"";"";"";"";"";"";
"17.12.2019 10:00";"6.3";"748.3";"751.4";"-0.6";"99";"Wind blowing from the east";"5";"";"";"";"Precipitation ";"Drizzle.";"Precipitation";"";"";"";"";"";"";"";"4.2";"6.2";"";"";"";"";"";"";
"17.12.2019 09:00";"6.0";"748.6";"751.8";"-1.0";"99";"Wind blowing from the east-northeast";"4";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"5.0";"5.8";"";"";"";"";"";"";
"17.12.2019 08:00";"5.8";"749.0";"752.2";"-0.9";"100";"Wind blowing from the east";"3";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"3.3";"5.8";"";"";"";"";"";"";
"17.12.2019 07:00";"5.4";"748.9";"752.1";"-1.0";"100";"Wind blowing from the east";"3";"";"";"";"Rain (not freezing). ";"Rain.";"Drizzle.";"4.4";"6.8";"";"";"";"";"";"2.0";"5.4";"3.0";"12";"";"";"";"";
"17.12.2019 06:00";"5.3";"749.6";"752.8";"-0.6";"100";"Wind blowing from the south-east";"2";"";"";"";"Rain, not freezing, slight. ";"Rain.";"Rain.";"";"";"";"";"";"";"";"2.3";"5.3";"";"";"";"";"";"";
"17.12.2019 05:00";"5.2";"749.9";"753.1";"-0.5";"100";"Wind blowing from the south-east";"2";"";"";"";"Rain, not freezing, slight. ";"Rain.";"Drizzle.";"";"";"";"";"";"";"";"2.4";"5.2";"";"";"";"";"";"";
"17.12.2019 04:00";"5.2";"749.9";"753.1";"-0.5";"99";"Wind blowing from the east-southeast";"2";"";"";"";"Rain, not freezing, slight. ";"Rain.";"Drizzle.";"";"";"";"";"";"";"";"3.5";"5.0";"";"";"";"";"";"";
"17.12.2019 03:00";"5.3";"750.2";"753.4";"-0.5";"99";"Wind blowing from the south-east";"1";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"4.3";"5.1";"";"";"";"";"";"";
"17.12.2019 02:00";"5.3";"750.4";"753.5";"-0.2";"98";"Wind blowing from the south-southeast";"2";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"5.0";"5.0";"";"";"";"";"";"";
"17.12.2019 01:00";"4.7";"750.4";"753.6";"-0.3";"99";"Wind blowing from the south";"2";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"3.1";"4.5";"";"";"";"";"";"";
"17.12.2019 00:00";"4.8";"750.7";"753.8";"0.4";"97";"Wind blowing from the south";"3";"";"";"";"Mist. ";"Visibility reduced.";"Visibility reduced.";"";"";"";"";"";"";"";"3.8";"4.4";"";"";"";"";"";"";
"16.12.2019 23:00";"6.6";"750.6";"753.7";"0.2";"94";"Wind blowing from the south-west";"3";"";"";"";"Mist. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"9.0";"5.7";"";"";"";"";"";"";
"16.12.2019 22:00";"6.6";"750.7";"753.8";"0.8";"94";"Wind blowing from the west-southwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.7";"";"";"";"";"";"";
"16.12.2019 21:00";"6.4";"750.3";"753.4";"0.5";"95";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"16.12.2019 20:00";"6.4";"750.4";"753.5";"0.8";"95";"Wind blowing from the south-southwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"12.0";"5.6";"";"";"";"";"";"";
"16.12.2019 19:00";"6.5";"749.9";"753.0";"0.2";"93";"Wind blowing from the south-southwest";"5";"";"";"";" ";"";"";"4.4";"6.6";"";"";"";"";"";"15.0";"5.4";"";"";"";"";"";"";
"16.12.2019 18:00";"6.5";"749.8";"752.8";"0.1";"92";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"5.2";"";"";"";"";"";"";
"16.12.2019 17:00";"6.2";"749.6";"752.8";"0.1";"93";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"5.1";"";"";"";"";"";"";
"16.12.2019 16:00";"6.1";"749.7";"752.8";"0.0";"91";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"20.0";"4.8";"";"";"";"";"";"";
"16.12.2019 15:00";"6.0";"749.7";"752.8";"-0.3";"91";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"4.6";"";"";"";"";"";"";
"16.12.2019 14:00";"5.8";"749.5";"752.7";"-0.6";"90";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"20.0";"4.2";"";"";"";"";"";"";
"16.12.2019 13:00";"5.9";"749.7";"752.8";"-0.3";"87";"Wind blowing from the south-southwest";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"3.9";"";"";"";"";"";"";
"16.12.2019 12:00";"5.9";"750.0";"753.1";"0.2";"85";"Wind blowing from the south-southwest";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"3.6";"";"";"";"";"";"";
"16.12.2019 11:00";"5.3";"750.1";"753.3";"0.1";"87";"Wind blowing from the south";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"17.0";"3.3";"";"";"";"";"";"";
"16.12.2019 10:00";"4.8";"750.0";"753.2";"0.2";"89";"Wind blowing from the south";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"15.0";"3.1";"";"";"";"";"";"";
"16.12.2019 09:00";"4.6";"749.8";"753.0";"-0.1";"91";"Wind blowing from the south";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"15.0";"3.2";"";"";"";"";"";"";
"16.12.2019 08:00";"4.7";"750.0";"753.1";"0.2";"93";"Wind blowing from the south";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"13.0";"3.6";"";"";"";"";"";"";
"16.12.2019 07:00";"5.2";"749.8";"752.9";"0.3";"92";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"4.8";"6.2";"";"";"";"";"";"12.0";"4.0";"Trace of precipitation";"12";"";"";"";"";
"16.12.2019 06:00";"5.4";"749.9";"753.1";"0.6";"92";"Wind blowing from the south-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"11.0";"4.2";"";"";"";"";"";"";
"16.12.2019 05:00";"5.9";"749.8";"752.9";"0.9";"89";"Wind blowing from the south-west";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"16.0";"4.2";"";"";"";"";"";"";
"16.12.2019 04:00";"6.0";"749.5";"752.7";"1.2";"89";"Wind blowing from the south-west";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"4.3";"";"";"";"";"";"";
"16.12.2019 03:00";"6.1";"749.3";"752.5";"1.6";"90";"Wind blowing from the south-west";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"4.5";"";"";"";"";"";"";
"16.12.2019 02:00";"5.7";"748.9";"752.0";"1.9";"91";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"13.0";"4.4";"";"";"";"";"";"";
"16.12.2019 01:00";"5.2";"748.3";"751.5";"2.4";"90";"Wind blowing from the south-west";"5";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"13.0";"3.6";"Trace of precipitation";"6";"";"";"";"";
"16.12.2019 00:00";"5.1";"747.7";"750.8";"2.8";"85";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"16.0";"2.8";"";"";"";"";"";"";
"15.12.2019 23:00";"5.4";"747.0";"750.1";"3.0";"84";"Wind blowing from the west-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"2.8";"";"";"";"";"";"";
"15.12.2019 22:00";"5.1";"745.9";"749.0";"3.4";"85";"Wind blowing from the west-southwest";"7";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"18.0";"2.7";"";"";"";"";"";"";
"15.12.2019 21:00";"5.5";"744.9";"748.0";"3.8";"80";"Wind blowing from the west-southwest";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"19.0";"2.3";"";"";"";"";"";"";
"15.12.2019 20:00";"5.6";"744.0";"747.1";"4.7";"84";"Wind blowing from the west";"8";"";"";"";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"17.0";"3.0";"";"";"";"";"";"";
"15.12.2019 19:00";"5.5";"742.5";"745.6";"5.0";"83";"Wind blowing from the west";"11";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"2.4";"6.5";"";"";"";"";"";"23.0";"2.8";"6.0";"12";"";"";"";"";
"15.12.2019 18:00";"5.4";"741.1";"744.2";"3.7";"86";"Wind blowing from the west";"12";"";"";"";"Rain, not freezing, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"14.0";"3.3";"";"";"";"";"";"";
"15.12.2019 17:00";"4.8";"739.3";"742.4";"2.1";"89";"Wind blowing from the west-southwest";"16";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"8.0";"3.1";"";"";"";"";"";"";
"15.12.2019 16:00";"5.4";"737.5";"740.6";"0.7";"87";"Wind blowing from the west-southwest";"13";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"11.0";"3.4";"";"";"";"";"";"";
"15.12.2019 15:00";"5.6";"737.4";"740.5";"0.6";"81";"Wind blowing from the south-west";"13";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"11.0";"2.5";"";"";"";"";"";"";
"15.12.2019 14:00";"6.3";"737.2";"740.3";"0.2";"77";"Wind blowing from the south-west";"12";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"13.0";"2.6";"";"";"";"";"";"";
"15.12.2019 13:00";"4.2";"736.8";"739.9";"-0.8";"88";"Wind blowing from the south-west";"11";"";"";"";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"30.0";"2.4";"5.0";"6";"";"";"";"";
"15.12.2019 12:00";"4.6";"736.8";"739.9";"-1.9";"90";"Wind blowing from the south-west";"9";"";"";"";"Rain shower(s) or intermittent rain, moderate. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"11.0";"3.1";"";"";"";"";"";"";
"15.12.2019 11:00";"4.6";"737.0";"740.1";"-2.3";"96";"Wind blowing from the south";"9";"";"";"";"Rain, not freezing, slight. ";"Rain.";"Rain.";"";"";"";"";"";"";"";"9.0";"4.0";"";"";"";"";"";"";
"15.12.2019 10:00";"4.1";"737.6";"740.7";"-2.3";"89";"Wind blowing from the south-southeast";"8";"";"";"";"Rain, not freezing, slight. ";"Rain.";"Drizzle.";"";"";"";"";"";"";"";"9.0";"2.5";"";"";"";"";"";"";
"15.12.2019 09:00";"4.2";"738.7";"741.9";"-1.5";"90";"Wind blowing from the south-southeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"13.0";"2.7";"";"";"";"";"";"";
"15.12.2019 08:00";"3.5";"739.3";"742.4";"-1.0";"89";"Wind blowing from the south";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"16.0";"1.8";"";"";"";"";"";"";
"15.12.2019 07:00";"3.8";"739.9";"743.0";"-0.6";"88";"Wind blowing from the south";"7";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"3.7";"5.7";"";"";"";"";"";"16.0";"1.9";"5.0";"12";"";"";"";"";
"15.12.2019 06:00";"4.0";"740.2";"743.3";"-0.2";"89";"Wind blowing from the south-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"14.0";"2.3";"";"";"";"";"";"";
"15.12.2019 05:00";"4.2";"740.3";"743.5";"0.4";"90";"Wind blowing from the south-west";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"12.0";"2.7";"";"";"";"";"";"";
"15.12.2019 04:00";"4.4";"740.5";"743.7";"1.5";"88";"Wind blowing from the south-west";"6";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"15.0";"2.6";"";"";"";"";"";"";
"15.12.2019 03:00";"4.8";"740.4";"743.5";"2.3";"88";"Wind blowing from the south-west";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"16.0";"3.0";"";"";"";"";"";"";
"15.12.2019 02:00";"4.8";"739.9";"743.1";"";"88";"Wind blowing from the south-west";"6";"";"";"";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"18.0";"2.9";"0.1";"1";"";"";"";"";
"15.12.2019 01:00";"4.5";"739.0";"742.1";"2.4";"86";"Wind blowing from the west-southwest";"7";"";"";"";"No significant weather observed. ";"Showers or intermittent precipitation.";"Snow or ice pellets.";"";"";"";"";"";"";"";"30.0";"2.4";"5.0";"6";"";"";"";"";
"15.12.2019 00:00";"5.1";"738.1";"741.3";"2.4";"86";"Wind blowing from the south-west";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"18.0";"2.9";"";"";"";"";"";"";
"14.12.2019 23:00";"5.0";"737.5";"740.7";"2.3";"86";"Wind blowing from the south-west";"8";"";"";"";"Precipitation ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"";"";"";"24.0";"2.9";"";"";"";"";"";"";
"14.12.2019 22:00";"4.4";"736.6";"739.7";"2.1";"92";"Wind blowing from the south-west";"6";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Snow or ice pellets.";"";"";"";"";"";"";"";"24.0";"3.2";"";"";"";"";"";"";
"14.12.2019 21:00";"5.5";"735.7";"738.8";"1.5";"88";"Wind blowing from the south-west";"9";"";"";"";"Snow ";"Snow or ice pellets.";"Rain.";"";"";"";"";"";"";"";"15.0";"3.7";"";"";"";"";"";"";
